file,xPath,yRaw_header,yUnit
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S4_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S4_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),mW
E116_S5_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (Pa),Pa
E116_S5_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (Pa),Pa
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S5_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S5_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),mW
E116_S6_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (Pa),Pa
E116_S6_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (Pa),Pa
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S6_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S6_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),mW
E116_S7_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (Pa),Pa
E116_S7_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (Pa),Pa
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S7_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S7_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),mW
E116_S8_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (Pa),Pa
E116_S8_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (Pa),Pa
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S8_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S8_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),mW
E116_S9_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (Pa),Pa
E116_S9_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
E116_S9_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (Pa),Pa
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,
E116_S9_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,
