file,xPath,yRaw_header,yName,stdYName
E108_S4_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E108_S4_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E108_S4_Huang_2016.xml,PROPERTIES/Electrical/ElectricConductivity/data,Conductivity (S/cm),Electric conductivity,Conductivity
E108_S5_Huang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus,Storage modulus,Storage Modulus
E108_S5_Huang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus,Loss modulus,Loss Modulus
E108_S5_Huang_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
E108_S6_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E108_S6_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E108_S7_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E108_S7_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E108_S8_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E108_S8_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E108_S9_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E108_S9_Huang_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S10_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E115_S10_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S10_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E115_S2_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E115_S2_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S2_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E115_S3_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E115_S3_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S3_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E115_S4_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E115_S4_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S4_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E115_S5_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E115_S5_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S5_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E115_S6_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E115_S6_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S6_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E115_S7_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E115_S7_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S7_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E115_S8_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E115_S8_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S8_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E115_S9_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E115_S9_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E115_S9_Bell_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S10_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S10_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S10_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S13_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S13_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S13_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S14_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S14_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S14_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S15_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S15_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S15_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S16_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S16_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S16_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S17_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S17_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S17_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S18_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S18_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S18_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S1_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S21_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S21_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S21_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S26_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S26_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S26_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S26_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),Heat flow,Heat Flow
E116_S27_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S27_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S27_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S27_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),Heat flow,Heat Flow
E116_S28_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S28_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S28_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S28_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),Heat flow,Heat Flow
E116_S29_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S29_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S29_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S29_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),Heat flow,Heat Flow
E116_S2_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (Pa),Storage modulus,Storage Modulus
E116_S2_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
E116_S2_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (Pa),Loss modulus,Loss Modulus
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S2_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S2_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),Heat flow,Heat Flow
E116_S31_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),Heat flow,Heat Flow
E116_S33_Prasad_2018.xml,PROPERTIES/Thermal/DSC_Profile/data,Heat Flow (mW),Heat flow,Heat Flow
E116_S3_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (Pa),Storage modulus,Storage Modulus
E116_S3_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
E116_S3_Prasad_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (Pa),Loss modulus,Loss Modulus
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,Real permittivity,Real permittivity,Dielectric Real Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Imaginary permittivity,Imaginary permittivity,Dielectric Loss Permittivity
E116_S3_Prasad_2018.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,Tan delta,Tan delta,
