file,xPath,occurrence,xRaw_header,xName,stdXName,xUnit,stdXUnit,xUnitType,yRaw_header,yName,stdYName,yUnit,stdYUnit,yUnitType
L262_S1_Oyarzabal_2016.xml,PROPERTIES/Electrical/ElectricConductivity/data,5,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Electric Conductivity (S/cm),Electric conductivity,Conductivity,S/cm,,Conductivity
L263_S1_Marra_2016.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,16,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,log M' (KPa),log M',,KPa,,
L263_S1_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,7,Frequency (GHz),Frequency,Frequency,GHz,,Frequency,real permittivity,real permittivity,Dielectric Real Permittivity,,,Dielectric Real Permittivity
L263_S1_Marra_2016.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,7,Frequency (GHz),Frequency,Frequency,GHz,,Frequency,imaginary permittivity,imaginary permittivity,Dielectric Loss Permittivity,,,Dielectric Loss Permittivity
L264_S2_Qin_2015.xml,PROPERTIES/Thermal/GlassTransitionTemperature/data,4,adhesion energy,adhesion energy,Adhesion Energy,dimensionless,,Adhesion Energy,Tg,Tg,Glass Transition Temperature,dimensionless,,Glass Transition Temperature
L265_S1_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,9,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,G' (Pa),G',Shear Storage Modulus,Pa,,Shear Storage Modulus
L265_S1_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,9,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,G'' (Pa),G'',Shear Loss Modulus,Pa,,Shear Loss Modulus
L265_S1_McNally_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,9,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,tan delta,tan delta,Tan Delta,dimensionless,,Tan Delta
L265_S1_McNally_2005.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,9,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Complex viscocity (Pa s),Complex viscocity,Complex Viscosity,Pa s,,Complex Viscosity
L266_S10_Kalaitzidou_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,38,frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,storage modulus (Pa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L266_S10_Kalaitzidou_2007.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,20,frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,complex viscosity,complex viscosity,Complex Viscosity,dimensionless,,Complex Viscosity
L267_S1_Kim_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,5,frequency (rad/sec),Frequency,Frequency,rad/sec,,Frequency,storage modulus (Pa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L267_S1_Kim_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,5,frequency (rad/sec),Frequency,Frequency,rad/sec,,Frequency,loss modulus (Pa),Loss modulus,Loss Modulus,Pa,,Loss Modulus
L267_S1_Kim_2006.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,5,frequency (rad/sec),Frequency,Frequency,rad/sec,,Frequency,dynamic shear viscosity (Pa-s),Dynamic shear viscosity,,Pa-s,,
L267_S1_Kim_2006.xml,PROPERTIES/Rheological/RheologicalViscosity/MeltViscosity/data,5,Hencky strain,Hencky strain,Strain,dimensionless,,Strain,extensional viscosity (Pa.s),Extensional viscosity,,Pa.s,,
L271_S7_Sun_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Temperature (deg C),Temperature,Temperature,deg C,,Temperature,Storage Modulus (MPa),Storage modulus,Storage Modulus,MPa,,Storage Modulus
L271_S7_Sun_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Temperature (deg C),Temperature,Temperature,deg C,,Temperature,Loss Modulus (MPa),Loss modulus,Loss Modulus,MPa,,Loss Modulus
L271_S7_Sun_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,Log[frequency (Hz)],Log,,frequency (Hz),,,Log(loss factor),Log,,loss factor,,
L271_S7_Sun_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,12,Temperature (deg C),Temperature,Temperature,deg C,,Temperature,Permittivity,Permittivity,Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L271_S7_Sun_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,12,Temperature (deg C),Temperature,Temperature,deg C,,Temperature,Loss Factor,Loss Factor,Dielectric Loss Permittivity,dimensionless,,Dielectric Loss Permittivity
L271_S7_Sun_2004.xml,PROPERTIES/Thermal/DSC_Profile/data,2,Temperature (deg C),Temperature,Temperature,deg C,,Temperature,Heat Flow (W/g),Heat flow,Heat Flow,W/g,,Heat Flow
L271_S8_Sun_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,Log[frequency (Hz)],Log,,frequency (Hz),,,Log(loss factor e''),Log,,loss factor e'',,
L272_S1_Wu_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,4,temperature ( C ),Temperature,Temperature,C ,,Temperature,storage modulus ( Pa ),Storage modulus,Storage Modulus,Pa ,,Storage Modulus
L272_S2_Wu_2005.xml,PROPERTIES/Mechanical/Shear/ShearModulus/data,2,strain (%),Strain,,%,,,shear modulus (KPa),Shear modulus,,KPa,,
L274_S10_Goh_2003.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,7,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Storage modulus (MPa),Storage Modulus,Storage Modulus,MPa,,Storage Modulus
L275_S1_Zhou_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,5,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Loss factor,Loss factor,Tan Delta,,,Tan Delta
L275_S1_Zhou_2006.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,5,Strain,Strain,,,,,Stress (MPa),Stress,,MPa,,
L276_S1_Huang_2009.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Eta (Pa*s),ƞ,,Pa*s,,
L276_S1_Huang_2009.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,15,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Eta (Pa*s),ƞ*,,Pa*s,,
L276_S1_Huang_2009.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,5,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Loss modulus (Pa),Loss modulus,Loss Modulus,Pa,,Loss Modulus
L276_S1_Huang_2009.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,5,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Tan delta,Tan delta,Tan Delta,,,Tan Delta
L277_S1_Li_2003.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,32,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Storage Modulus (Pa),Storage Modulus,Storage Modulus,Pa,,Storage Modulus
L279_S1_Motaung_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,7,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Storage modulus (Pa),Storage Modulus,Storage Modulus,Pa,,Storage Modulus
L279_S1_Motaung_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,7,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Loss modulus (Pa),Loss Modulus,Loss Modulus,Pa,,Loss Modulus
L280_S1_Saladino_2011.xml,PROPERTIES/Volumetric/WeightLoss/data,15,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Weight (%),Weight,,%,,
L281_S1_Yang_2012.xml,PROPERTIES/Volumetric/WeightLoss/data,17,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Weight loss (%),Weight loss,,%,,
L284_S10_Valles_2013.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,11,Strain (%),Strain,,%,,,Tensile stress (MPa),Tensile stress,,MPa,,
L286_S1_Salami_2012.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,6,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Storage Modulus (Pa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L287_S10_Jang_2008.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,9,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Storage Modulus (Mpa),Storage modulus,Storage Modulus,MPa,,Storage Modulus
L288_S1_Zheng_2002.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,7,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Storage modulus (MPa),G',Shear Storage Modulus,MPa,,Shear Storage Modulus
L288_S1_Zheng_2002.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,7,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Loss modulus (MPa),G'',Shear Loss Modulus,MPa,,Shear Loss Modulus
L288_S1_Zheng_2002.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,36,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Loss factor,e'',,,,
L289_S1_Motaung_2012.xml,PROPERTIES/Volumetric/WeightLoss/data,4,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Mass (%),Mass,,%,,
L292_S1_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,3,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Log-storage modulus (Pa),Log-storage modulus,Storage Modulus,Pa,,Storage Modulus
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,12,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Loss factor,Loss factor,Dielectric Loss Permittivity,,,Dielectric Loss Permittivity
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,6,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Loss factor,Loss factor,Dielectric Loss Permittivity,,,Dielectric Loss Permittivity
L293_S1_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,4,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Storage modulus (MPa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L294_S1_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,6,Temperature ( C),Temperature,Temperature,celsius,,Temperature,Bending Tan delta,Bending Tan delta,Tan Delta,,,Tan Delta
L294_S1_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,13,Temperature (C ),Temperature,Temperature,celsius,,Temperature,Log(E') (Pa),Storage Modulus,Storage Modulus,Pa,,Storage Modulus
L294_S1_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,11,Strain (%),Strain,,percentage,,,Stress (Mpa),Stress,,MPa,,
L295_S1_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,4,Temperature (C ),Temperature,Temperature,celsius,,Temperature,E' (Mpa),Storage Modulus,Storage Modulus,MPa,,Storage Modulus
L295_S1_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Temperature (C ),Temperature,Temperature,celsius,,Temperature,Tan d,Tan delta,Tan Delta,,,Tan Delta
L295_S1_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,4,Shear rate (1/s),Shear rate,Shear Rate,1/s,,Shear Rate,Viscosity (Pa.s),Viscosity,Dynamic Viscosity,Pa.s,,Dynamic Viscosity
L295_S1_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,4,Strain (%),Strain,,percent,,,Stress (Mpa),Stress,,MPa,,
L295_S2_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,3,Temperature ( C),Temperature,Temperature,celsius,,Temperature,Tan d,Tan delta,Tan Delta,,,Tan Delta
L296_S1_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,5,Temperature ( C),Temperature,Temperature,celsius,,Temperature,"Storage Modulus, E (Mpa)",Storage Modulus,Storage Modulus,MPa,,Storage Modulus
L296_S1_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,5,Time (h),Time,Time,hours,,Time,Water Uptake (%),Water Uptake,,percent,,
L296_S1_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,5,Tensile Strain (%),Tensile Strain,,percent,,,Tensile Stress (Mpa),Tensile Stress,,MPa,,
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,8,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Shear Storage Modulus ( Pa s),Shear Storage Modulus,Shear Storage Modulus,Pa s,,Shear Storage Modulus
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,4,Temperature ( C),Temperature,Temperature,celsius,,Temperature,tan delta,Tan Delta,Tan Delta,,,Tan Delta
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,4,Temperature ( C),Temperature,Temperature,celsius,,Temperature,E (Mpa),Storage Modulus,Storage Modulus,MPa,,Storage Modulus
L297_S1_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,4,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Dynamic Viscosity ( Pa s),Dynamic Viscosity,Dynamic Viscosity,Pa s,,Dynamic Viscosity
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,12,Temperature (C),Temperature,Temperature,celsius,,Temperature,Storage Modulus (Pa),Storage Modulus,Storage Modulus,Pa,,Storage Modulus
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,6,Temperature (C),Temperature,Temperature,celsius,,Temperature,Tan delta,Tan Delta,Tan Delta,,,Tan Delta
L298_S1_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,6,Temperature (C),Temperature,Temperature,celsius,,Temperature,Tan Delta,Tan Delta,Tan Delta,,,Tan Delta
L300_S1_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,6,Temperature ( C),Temperature,Temperature,celsius,,Temperature,Log E' (Mpa),Storage Modulus,Storage Modulus,MPa,,Storage Modulus
L301_S1_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,7,Temperature ( C),Temperature,Temperature,celsius,,Temperature,Log Tan delta,Tan delta,Tan Delta,,,Tan Delta
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,6,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Log storage modulus (Pa),Log storage modulus,Storage Modulus,Pa,,Storage Modulus
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,6,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Tan delta,Loss tangent,Tan Delta,,,Tan Delta
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,8,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Storage modulus (MPa),Storage modulus,Storage Modulus,MPa,,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,22,Strain (%),Strain,Strain,%,,Strain,Storage modulus (MPa),Storage modulus,Storage Modulus,MPa,,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,8,Time (min),Time,Time,min,,Time,Storage modulus (kPa),Storage modulus,Storage Modulus,kPa,,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,8,Strain (%),Strain,,%,,,Storage modulus (kPa),Storage modulus,Storage Modulus,kPa,,Storage Modulus
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,7,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Critical strain (%),Critical strain,,%,,
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,6,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Dielectric loss,Dielectric loss,Dielectric Loss Permittivity,,,Dielectric Loss Permittivity
L305_S1_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,6,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Log-storage modulus,Log-storage modulus,Storage Modulus,,,Storage Modulus
L306_S1_Jiang_2008.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,3,Time (s),Time,Time,s,,Time,Complex viscosity (Pa*s),Complex viscosity,Complex Viscosity,Pa*s,,Complex Viscosity
L312_S2_Kumar_2016.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,3,Strain (%),Strain,,%,,,Stress(MPa),Stress,,MPa,,
L314_S1_DiezPascual_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,10,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Storage Modulus (GPa),Storage Modulus,Storage Modulus,GPa,,Storage Modulus
L316_S1_Chandrasekaran_2013.xml,PROPERTIES/Thermal/ThermalConductivity/data,5,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Thermal conductivity (W/mK),Thermal conductivity,,W/mK,,
L318_S1_Patsidis_2014.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,5,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Real Permittivity,real permittivity,Dielectric Real Permittivity,,,Dielectric Real Permittivity
L318_S1_Patsidis_2014.xml,PROPERTIES/Electrical/EnergyDensity/data,5,Frequency (log Hz),log(Frequency),,log(Hz),,,Energy Density (J/m^3),Energy Density,Energy Density,J/m^3,,Energy Density
L318_S1_Patsidis_2014.xml,PROPERTIES/Electrical/EnergyDensity/data,5,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Energy Density (J/m^3),Energy Density,Energy Density,J/m^3,,Energy Density
L321_S1_Le_2015.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,5,Strain (mm),Stress,,MPa,,,Stress (MPa),Strain,,mm,,
L323_S1_Li_2010.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,7,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,dielectric constant,dielectric constant,Dielectric Real Permittivity,,,Dielectric Real Permittivity
L323_S1_Li_2010.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,8,Frequency (Hz),Frequency,,Hz,,,tan delta,tan delta,,,,
L323_S1_Li_2010.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,21,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,dielectric constant,Dielectric constant,Dielectric Real Permittivity,,,Dielectric Real Permittivity
L323_S1_Li_2010.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,21,Temperature (Celsius),Temperature,,Celsius,,,tan delta,tan delta,,,,
L375_S1_Rishi_2018.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,30,"Oscillation frequency, ω (Hz)",Oscillation frequency,,ω (Hz),,,"Storage Modulus, G' (Pa)",Storage modulus,Storage Modulus,G' (Pa),,Storage Modulus
L375_S1_Rishi_2018.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,30,"Oscillation frequency, ω (Hz)",Oscillation frequency,,ω (Hz),,,"Loss Modulus, G'' (Pa)",Loss modulus,Loss Modulus,G'' (Pa),,Loss Modulus
L375_S1_Rishi_2018.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,30,"Oscillation frequency, ω (Hz)",Oscillation frequency,,ω (Hz),,,tanδ,tanδ,,dimensionless,,
L375_S2_Rishi_2018.xml,CHARACTERIZATION/XRay_Diffraction_and_Scattering/data,4,"Scattering vector, q ",Scattering vector,,q,,,"Concentration normalized Intensity, I ",Concentration normalized intensity,,I,,
L375_S2_Rishi_2018.xml,CHARACTERIZATION/XRay_Diffraction_and_Scattering/data/data,4,"Scattering vector, q ",Scattering vector,,q,,,"Concentration normalized Intensity, I ",Concentration normalized intensity,,I,,
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,3,w (rad/s),W,,rad/s,,,e',e',Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,w(rad/s),W,,rad/s,,,"e""(Exp)","E""",,Exp,,
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,1,w(rad/s) (neat PVAc),W,,rad/s) (neat PVAc,,,e' (neat PVAc) grey circles),E',,neat PVAc) grey circles,,
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,2,w(rad/s),W,,rad/s,,,"e"" (grey circles)","E""",,grey circles,,
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,1,w(rad/s),W,,rad/s,,,e' (neat PVAc),E',,neat PVAc,,
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,1,w (rad/s),W,,rad/s,,,e' ,e',Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,8,w (rad/s),W,,rad/s,,,"e""","e""",Dielectric Loss Permittivity,dimensionless,,Dielectric Loss Permittivity
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,6,T (K),T,Temperature,K,,Temperature,"e""","e""",Dielectric Loss Permittivity,dimensionless,,Dielectric Loss Permittivity
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,w (rad/s),W,,rad/s,,,"e"" (neat PVAc grey circles)","E""",,neat PVAc grey circles,,
L376_S1_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,15,wnorm(rad/s),Wnorm,,rad/s,,,"e""norm","e""norm",Relative Dielectric Loss Permittivity,dimensionless,,Relative Dielectric Loss Permittivity
L376_S1_Carroll_2017.xml,PROPERTIES/Thermal/SpecificHeatCapacity_Cp/data,6,Temperature (K),Temperature,Temperature,K,,Temperature,Reversible specific heat capacity (J/(gK)),Reversible specific heat capacity,Heat Capacity,J/(gK,,Heat Capacity
L376_S1_Carroll_2017.xml,PROPERTIES/Thermal/SpecificHeatCapacity_Cp/data,6,T (K),T,Temperature,K,,Temperature,Cp (J/(g*K) (Polymer matrix),Cp,,J/(g*K) (Polymer matrix,,
L376_S3_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1, PVAc 12% w (rad/s)  (red circles),Pvac 12% w,,rad/s)  (red circles,,,"PVAc-12% e"" (red circles)","Pvac-12% e""",,red circles,,
L376_S5_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,w(rad/s),W,,rad/s,,,"e"" (Exp)","E""",,Exp,,
L376_S5_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,1,w(rad/s) (PVAc-23%),W,,rad/s) (PVAc-23%,,,e' (PVAc-23% red squares),E',,PVAc-23% red squares,,
L376_S5_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,w(rad/s),W,,rad/s,,,"e"" (PVAc-23% red squares)","E""",,PVAc-23% red squares,,
L376_S5_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,1,w(rad/s),W,,rad/s,,,e' (PVAc-23% red squares),E',,PVAc-23% red squares,,
L376_S5_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,w(rad/s),W,,rad/s,,,"e"" (red squares)","E""",,red squares,,
L376_S5_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,1,w (rad/s),W,,rad/s,,,e' (blue squares),E',,blue squares,,
L376_S5_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,w (rad/s),W,,rad/s,,,"e"" (blue squares)","E""",,blue squares,,
L376_S5_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,1,w (rad/s),W,,rad/s,,,e' (red circles),E',,red circles,,
L376_S5_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,w (rad/s),W,,rad/s,,,"e"" (red circles)","E""",,red circles,,
L376_S5_Carroll_2017.xml,PROPERTIES/Volumetric/InterphaseThickness/data,4,1000/T (K^-1),1000,,T (K^-1),,,lint (nm),Lint,,nm,,
L376_S6_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,PVAc-32% w (rad/s)  (red circles),Pvac-32% w,,rad/s)  (red circles,,,"PVAc-32% e"" (red circles)","Pvac-32% e""",,red circles,,
L376_S6_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,w (rad/s),W,,rad/s,,,"e"" (PVAc-32% red squares)","E""",,PVAc-32% red squares,,
L376_S6_Carroll_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,1,w (rad/s),W,,rad/s,,,"e"" (Ads NPs)","E""",,Ads NPs,,
